id,datetime,chA_VIR_Recipe_Name,chA_VIR_Step_Name,chA_Recipe_Curr_Chamber_Status,chA_VIR_Step_Number,chA_Recipe_ProcessTimeELPS,chA_Recipe_Step_Actual_Time,chA_Recipe_CurrStep_MaxStepTime,chA_Recipe_CurrStep_EndPoint,DeviceID,Communication State,ControlState,ChangedECID,ChangedECVal,CTC_chA_WaferNo,CTC_chA_WaferProductCount,CTC_chA_WaferTotalProductCount,CTC_chA_CarrID,CTC_chA_LotID,CTC_chA_SeqRcpID,CTC_chA_ProcRcpID,CTC_chA_PeriodicSoFarThickness,CTC_chA_SequenceSoFarThickness,CTC_chA_PeriodicSoFar,chA_AO_mfc1_setpoint_SiH2Cl2,chA_AI_mfc1_flow_SiH2Cl2,chA_AO_mfc2_setpoint_Si2H6,chA_AI_mfc2_flow_Si2H6,chA_AO_mfc3_setpoint_N2O,chA_AI_mfc3_flow_N2O,chA_AO_mfc4_setpoint,chA_AI_mfc4_flow,chA_AO_mfc5_setpoint,chA_AI_mfc5_flow,chA_AO_mfc6_setpoint,chA_AI_mfc6_flow,chA_AO_mfc7_setpoint,chA_AI_mfc7_flow,chA_AO_mfc8_setpoint_NF3,chA_AI_mfc8_flow_NF3,chA_AO_mfc9_setpoint_Ar,chA_AI_mfc9_flow_Ar,chA_AO_mfc10_setpoint_TN2,chA_AI_mfc10_flow_TN2,chA_AO_mfc11_setpoint_BN2,chA_AI_mfc11_flow_BN2,chA_AO_mfc12_setpoint,chA_AI_mfc12_flow,chA_AO_RPS_Power_Setpoint,chA_AI_RPS_Delivery_Power,chA_AI_Heater_Current_Center,chA_AI_Heater_Voltage_Center,chA_AI_HEATER_CURRENT_EDGE,chA_AI_HEATER_VOLTAGE_EDGE,chA_VIR_Heater_Temp_Set,chA_VIR_Heater_Temp,chA_VIR_APC_Setpoint,chA_VIR_APC_Position,chA_VIR_APC_STEP,chA_AI_Leak_Gauge_Pressure,chA_AI_Manometer_Pressure,chA_AI_ATM_Pressure,chA_AI_Foreline_TC_Pressure,TMC_VIR_chA_Pressure,chA_VIR_HeatExchanger_Temp_Set,chA_VIR_HeatExchanger_Temp,chA_VIR_HeatExchanger_Resist,chA_VIR_Heater_Power_Center,chA_VIR_Heater_Power_Edge,chA_VIR_Heater_Center_Edge_Power_Rate,RF POWER ON/OFF,USER RF SET,FORWARD POWER,REFLECT POWER,RF OFF/ON And ALARM,PRESET1 C1(Load),C1(LOAD) POSITION STATUS,PRESET1 C2(Tune),C2(TUNE) POSITION STATUS,C3(AUX) POSITION STATUS,OUTPUT VDC STATUS,OUTPUT VOLTAGE,OUTPUT CURRENT
40980,23/06/26 13:30:47,FT0524_PRE,Gas_On,Recipe Running,2,--,9046.000004,10,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,0,-0.04,4000,3999.68,0,0,0,0,0,0,0,0,0,0.41,0,-0.61,3000,2999.96,0,1.62,0,0,0,0,12.7,80.7,12.7,80.7,400,398.3,AUTO 2250 0,PRESS CTRL,63.74,2251.7,2249,2502.6,1252.5,2252,65,65.0219834,22960429.9,1026.16,1024.89,1,,,,,0,30,30,75,75,0,0,0,0
40981,23/06/26 13:30:48,FT0524_PRE,Gas_On,Recipe Running,2,--,9812.000036,10,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,0,-0.06,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-1.42,3000,2999.96,0,1.66,0,0,0,0,13,82.1,13,82.1,400,398.2,AUTO 2250 0,PRESS CTRL,63.52,2251.7,2250,2502.6,1252.5,2251,65,65.0219834,22960429.9,1056.51,1055.22,1,,,,,0,30,30,75,75,0,0,0,0
40982,23/06/26 13:31:49,FT0524_PRE,Stable,Recipe Running,3,--,406.0001373,15,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,0,-0.04,4000,3999.68,0,0,0,0,0,0,0,0,0,1.42,0,-1.42,3000,2999.96,0,1.62,0,0,0,0,13.1,82.6,13.1,82.6,400,398.1,AUTO 2250 0,PRESS CTRL,63.16,2251.7,2250,2502.6,1252.5,2251,65,65.0219834,22960429.9,1082.06,1082.06,1,,,,,0,30,30,75,75,0,0,0,0
40983,23/06/26 13:31:50,FT0524_PRE,Stable,Recipe Running,3,--,1500,15,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,0,-0.08,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-0.41,3000,2999.96,0,1.62,0,0,0,0,13.2,83.3,13.2,83.3,400,397.8,AUTO 2250 0,PRESS CTRL,63.01,2251.7,2250,2441.6,1252.5,2251,65,65.0219834,22960429.9,1099.56,1099.56,1,,,,,0,30,30,75,75,0,0,0,0
40984,23/06/26 13:31:51,FT0524_PRE,Stable,Recipe Running,3,--,1500,15,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,0,-0.08,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-0.41,3000,2999.96,0,1.62,0,0,0,0,13.2,83.3,13.2,83.3,400,397.8,AUTO 2250 0,PRESS CTRL,63.01,2251.7,2250,2441.6,1252.5,2251,65,65.0219834,22960429.9,1099.56,1099.56,1,,,,,0,30,30,75,75,0,0,0,0
40985,23/06/26 13:31:52,FT0524_PRE,Stable,Recipe Running,3,--,2594.000101,15,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,0,-0.06,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-1.22,3000,2999.96,0,1.62,0,0,0,0,13.2,83.5,13.2,83.5,400,397.7,AUTO 2250 0,PRESS CTRL,63.42,2252.3,2251,2502.6,1252.5,2251,65,65.0219834,22960429.9,1102.2,1102.2,1,,,,,0,30,30,75,75,0,0,0,0
40986,23/06/26 13:31:53,FT0524_PRE,Stable,Recipe Running,3,--,3358.999968,15,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,0,-0.06,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-0.81,3000,2999.96,0,1.66,0,0,0,0,13.2,83.7,13.2,83.7,400,397.6,AUTO 2250 0,PRESS CTRL,63.88,2251.7,2250,2441.6,1252.5,2252,65,65.1196873,22960429.9,1104.84,1104.84,1,,,,,0,30,30,75,75,0,0,0,0
40987,23/06/26 13:31:54,FT0524_PRE,Stable,Recipe Running,3,--,5547.00017,15,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,0,-0.04,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-1.22,3000,2999.96,0,1.66,0,0,0,0,13.2,83.5,13.2,83.5,400,397.5,AUTO 2250 0,PRESS CTRL,63.53,2252.3,2249,2502.6,1253.7,2251,65,65.1196873,22960429.9,1102.2,1102.2,1,,,,,0,30,30,75,75,0,0,0,0
40988,23/06/26 13:31:55,FT0524_PRE,Stable,Recipe Running,3,--,6641.000032,15,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,0,-0.06,4000,3999.68,0,0,0,0,0,0,0,0,0,0.41,0,-1.22,3000,2999.96,0,1.54,0,0,0,0,13.2,83.6,13.2,83.6,400,397.3,AUTO 2250 0,PRESS CTRL,63.21,2252.3,2251,2441.6,1252.5,2251,65,65.2173913,22960429.9,1103.52,1103.52,1,,,,,0,30,30,75,75,0,0,0,0
40989,23/06/26 13:31:56,FT0524_PRE,Stable,Recipe Running,3,--,7297.00017,15,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,0,-0.04,4000,3999.68,0,0,0,0,0,0,0,0,0,0.81,0,-1.22,3000,2999.96,0,1.75,0,0,0,0,13.2,83.6,13.2,83.6,400,397.3,AUTO 2250 0,PRESS CTRL,63.85,2252.9,2250,2502.6,1253.7,2252,65,65.2173913,22960429.9,1102.2,1102.2,1,,,,,0,30,30,75,75,0,0,0,0
40990,23/06/26 13:31:57,FT0524_PRE,Stable,Recipe Running,3,--,8391.000032,15,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,0,-0.08,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-1.01,3000,2999.96,0,1.62,0,0,0,0,13.2,83.6,13.2,83.6,400,397.3,AUTO 2250 0,PRESS CTRL,63.84,2252.3,2250,2502.6,1253.7,2252,65,65.2173913,22960429.9,1103.52,1103.52,1,,,,,0,30,30,75,75,0,0,0,0
40991,23/06/26 13:31:58,FT0524_PRE,Stable,Recipe Running,3,--,9483.999968,15,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,0,-0.06,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-1.42,3000,2999.96,0,1.5,0,0,0,0,13.2,83.7,13.2,83.7,400,397.2,AUTO 2250 0,PRESS CTRL,63.91,2252.3,2250,2502.6,1255,2252,65,65.2173913,22960429.9,1104.84,1104.84,1,,,,,0,30,30,75,75,0,0,0,0
40992,23/06/26 13:31:59,FT0524_PRE,Stable,Recipe Running,3,--,10578.00007,15,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,0,-0.06,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-1.22,3000,2999.96,0,1.62,0,0,0,0,13.3,83.8,13.3,83.8,400,397.2,AUTO 2250 0,PRESS CTRL,63.87,2252.9,2250,2502.6,1253.7,2252,65,65.2173913,22960429.9,1114.54,1114.54,1,,,,,0,30,30,75,75,0,0,0,0
40993,23/06/26 13:32:00,FT0524_PRE,Stable,Recipe Running,3,--,10578.00007,15,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,0,-0.06,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-1.22,3000,2999.96,0,1.62,0,0,0,0,13.3,83.8,13.3,83.8,400,397.2,AUTO 2250 0,PRESS CTRL,63.87,2252.9,2250,2502.6,1253.7,2252,65,65.2173913,22960429.9,1114.54,1114.54,1,,,,,0,30,30,75,75,0,0,0,0
40994,23/06/26 13:32:01,FT0524_PRE,Stable,Recipe Running,3,--,11344.0001,15,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,0,-0.06,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-0.81,3000,2999.96,0,1.62,0,0,0,0,13.3,83.9,13.3,83.9,400,397.2,AUTO 2250 0,PRESS CTRL,63.95,2252.3,2250,2502.6,1253.7,2252,65,65.2173913,22960429.9,1115.87,1115.87,1,,,,,0,30,30,75,75,0,0,0,0
40995,23/06/26 13:32:02,FT0524_PRE,Stable,Recipe Running,3,--,12437.00004,15,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,0,-0.06,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-1.62,3000,2999.96,0,1.62,0,0,0,0,13.3,84,13.3,84,400,397.1,AUTO 2250 0,PRESS CTRL,63.85,2252.9,2250,2502.6,1253.7,2252,65,65.2173913,22960429.9,1117.2,1117.2,1,,,,,0,30,30,75,75,0,0,0,0
40996,23/06/26 13:32:03,FT0524_PRE,Stable,Recipe Running,3,--,13531.00014,15,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,0,-0.04,4000,3999.68,0,0,0,0,0,0,0,0,0,0.41,0,-2.23,3000,2999.96,0,1.54,0,0,0,0,13.3,84.2,13.3,84.2,400,397.1,AUTO 2250 0,PRESS CTRL,63.88,2252.3,2250,2502.6,1253.7,2252,65,65.1196873,22960429.9,1119.86,1119.86,1,,,,,0,30,30,75,75,0,0,0,0
40997,23/06/26 13:32:04,FT0524_PRE,Depo,Recipe Running,4,--,187.0000362,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,33.91,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-1.42,3000,2999.96,0,1.62,0,0,0,0,13.4,84.5,13.4,84.5,400,397.1,AUTO 2250 0,PRESS CTRL,64.09,2252.9,2257,2502.6,1253.7,2252,65,65.1196873,22960429.9,1132.3,1132.3,1,,,,,1,30,43.8,75,61.2,0,130,78.5,8.31
40998,23/06/26 13:32:05,FT0524_PRE,Depo,Recipe Running,4,--,953.0000687,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,191.01,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-1.42,3000,2999.96,0,1.54,0,0,0,0,13.4,84.6,13.4,84.6,400,397.1,AUTO 2250 0,PRESS CTRL,63.99,2255.4,2243,2502.6,1268.4,2256,65,65.0219834,22960429.9,1133.64,1133.64,1,,,,,1,30,41.1,75,51,0,124,74.5,9.67
40999,23/06/26 13:32:06,FT0524_PRE,Depo,Recipe Running,4,--,1937.000036,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,201.14,4000,3999.68,0,0,0,0,0,0,0,0,0,0.41,0,-1.62,3000,2999.96,0,1.66,0,0,0,0,13.4,84.6,13.4,84.6,400,397.1,AUTO 2250 0,PRESS CTRL,69.29,2254.8,2253,2502.6,1280.6,2254,65,65.0219834,22960429.9,1133.64,1133.64,1,,,,,1,30,30.8,75,33.9,0,39,90.2,27.43
41000,23/06/26 13:32:07,FT0524_PRE,Depo,Recipe Running,4,--,3031.000137,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,200.55,4000,3999.68,0,0,0,0,0,0,0,0,0,0.81,0,-1.01,3000,2999.96,0,1.62,0,0,0,0,13.4,84.9,13.4,84.9,400,397.1,AUTO 2250 0,PRESS CTRL,67.99,2251.7,2248,2441.6,1290.4,2254,65,65.0219834,22960429.9,1137.66,1137.66,1,,,,,1,30,30.8,75,33.9,0,27,89.3,27.35
41001,23/06/26 13:32:08,FT0524_PRE,Depo,Recipe Running,4,--,4233.999968,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,200.35,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-1.01,3000,2999.96,0,1.66,0,0,0,0,13.5,85.2,13.5,85.2,400,397.1,AUTO 2250 0,PRESS CTRL,68.48,2253.6,2250,2502.6,1290.4,2252,65,64.9242794,22960429.9,1150.2,1150.2,1,,,,,1,30,30.8,75,33.9,0,38,89.4,27.35
41002,23/06/26 13:32:09,FT0524_PRE,Depo,Recipe Running,4,--,4233.999968,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,200.35,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-1.01,3000,2999.96,0,1.66,0,0,0,0,13.5,85.2,13.5,85.2,400,397.1,AUTO 2250 0,PRESS CTRL,68.48,2253.6,2250,2502.6,1290.4,2252,65,64.9242794,22960429.9,1150.2,1150.2,1,,,,,1,30,30.8,75,33.9,0,38,89.5,27.37
41003,23/06/26 13:32:10,FT0524_PRE,Depo,Recipe Running,4,--,4891.000032,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,200.29,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-1.42,3000,2999.96,0,1.58,0,0,0,0,13.5,85.2,13.5,85.2,400,397.1,AUTO 2250 0,PRESS CTRL,68.56,2252.9,2250,2502.6,1291.6,2252,65,64.9242794,22960429.9,1150.2,1150.2,1,,,,,1,30,30.8,75,33.9,0,33,89.1,27.34
41004,23/06/26 13:32:11,FT0524_PRE,Depo,Recipe Running,4,--,5983.999968,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,200.19,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-1.22,3000,2999.96,0,1.62,0,0,0,0,13.5,85.1,13.5,85.1,400,397.1,AUTO 2250 0,PRESS CTRL,68.58,2252.9,2250,2502.6,1290.4,2252,65,65.0219834,22960429.9,1148.85,1148.85,1,,,,,1,30,30.8,75,33.9,0,33,89.1,27.34
41005,23/06/26 13:32:12,FT0524_PRE,Depo,Recipe Running,4,--,7078.000069,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,200.11,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-1.22,3000,2999.96,0,1.62,0,0,0,0,13.4,85,13.4,85,400,397.2,AUTO 2250 0,PRESS CTRL,68.7,2252.3,2250,2502.6,1291.6,2252,65,65.0219834,22960429.9,1139,1139,1,,,,,1,30,30.8,75,33.9,0,38,89.1,27.33
41006,23/06/26 13:32:13,FT0524_PRE,Depo,Recipe Running,4,--,8937.000036,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,200.09,4000,3999.68,0,0,0,0,0,0,0,0,0,0.41,0,-1.42,3000,2999.96,0,1.58,0,0,0,0,13.4,84.9,13.4,84.9,400,397.2,AUTO 2250 0,PRESS CTRL,69.4,2252.9,2250,2502.6,1290.4,2252,65,65.0219834,22960429.9,1137.66,1137.66,1,,,,,1,30,30.8,75,33.9,0,38,88,27.33
41007,23/06/26 13:32:14,FT0524_PRE,Depo,Recipe Running,4,--,10031.00014,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,200.06,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-1.62,3000,2999.96,0,1.54,0,0,0,0,13.4,84.7,13.4,84.7,400,397.3,AUTO 2250 0,PRESS CTRL,69.63,2252.3,2250,2502.6,1291.6,2252,65,65.0219834,22960429.9,1134.98,1134.98,1,,,,,1,30,30.8,75,33.9,0,38,87.9,27.31
41008,23/06/26 13:32:15,FT0524_PRE,Depo,Recipe Running,4,--,11016.00003,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,200.04,4000,3999.68,0,0,0,0,0,0,0,0,0,0.41,0,-0.81,3000,2999.96,0,1.58,0,0,0,0,13.4,84.8,13.4,84.8,400,397.3,AUTO 2250 0,PRESS CTRL,69.61,2252.9,2250,2502.6,1290.4,2252,65,65.0219834,22960429.9,1136.32,1136.32,1,,,,,1,30,30.8,75,33.9,0,35,87.4,27.35
41009,23/06/26 13:32:16,FT0524_PRE,Depo,Recipe Running,4,--,12219.0001,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,200.04,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-0.81,3000,2999.96,0,1.66,0,0,0,0,13.4,84.7,13.4,84.7,400,397.4,AUTO 2250 0,PRESS CTRL,69.66,2252.9,2250,2502.6,1291.6,2252,65,65.1196873,22960429.9,1134.98,1134.98,1,,,,,1,30,30.8,75,33.9,0,38,87.2,27.36
41010,23/06/26 13:32:17,FT0524_PRE,Depo,Recipe Running,4,--,12875,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,200.02,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-1.22,3000,2999.96,0,1.62,0,0,0,0,13.4,84.7,13.4,84.7,400,397.4,AUTO 2250 0,PRESS CTRL,69.67,2252.9,2250,2502.6,1291.6,2252,65,65.1196873,22960429.9,1134.98,1134.98,1,,,,,1,30,30.8,75,33.9,0,38,87,27.38
41011,23/06/26 13:32:18,FT0524_PRE,Depo,Recipe Running,4,--,12875,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,200.02,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-1.22,3000,2999.96,0,1.62,0,0,0,0,13.4,84.7,13.4,84.7,400,397.4,AUTO 2250 0,PRESS CTRL,69.67,2252.9,2250,2502.6,1291.6,2252,65,65.1196873,22960429.9,1134.98,1134.98,1,,,,,1,30,30.8,75,33.9,0,38,86.3,27.37
41012,23/06/26 13:32:19,FT0524_PRE,Depo,Recipe Running,4,--,13969.0001,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,200,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-1.22,3000,2999.96,0,1.79,0,0,0,0,13.4,84.6,13.4,84.6,400,397.5,AUTO 2250 0,PRESS CTRL,69.8,2252.9,2250,2502.6,1291.6,2252,65,65.1196873,22960429.9,1133.64,1133.64,1,,,,,1,30,30.8,75,33.9,0,38,86.2,27.38
41013,23/06/26 13:32:20,FT0524_PRE,Depo,Recipe Running,4,--,15062.00004,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,200.02,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-2.03,3000,2999.96,0,1.58,0,0,0,0,13.4,84.5,13.4,84.5,400,397.5,AUTO 2250 0,PRESS CTRL,69.84,2252.3,2250,2502.6,1291.6,2252,65,65.2173913,22960429.9,1132.3,1132.3,1,,,,,1,30,30.8,75,33.9,0,38,85.9,27.41
41014,23/06/26 13:32:21,FT0524_PRE,Depo,Recipe Running,4,--,16156.00014,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,200,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-0.41,3000,2999.96,0,1.54,0,0,0,0,13.3,84.4,13.3,84.4,400,397.6,AUTO 2250 0,PRESS CTRL,69.82,2253.6,2250,2502.6,1291.6,2252,65,65.2173913,22960429.9,1122.52,1122.52,1,,,,,1,30,30.8,75,33.9,0,38,85.4,27.4
41015,23/06/26 13:32:22,FT0524_PRE,Depo,Recipe Running,4,--,17906.00014,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,200,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-1.01,3000,2999.96,0,1.66,0,0,0,0,13.3,84.2,13.3,84.2,400,397.6,AUTO 2250 0,PRESS CTRL,69.85,2252.9,2250,2441.6,1291.6,2252,65,65.2173913,22960429.9,1119.86,1119.86,1,,,,,1,30,30.8,75,33.9,0,38,84.9,27.4
41016,23/06/26 13:32:23,FT0524_PRE,Depo,Recipe Running,4,--,19000,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,199.98,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-1.01,3000,2999.96,0,1.62,0,0,0,0,13.3,84.1,13.3,84.1,400,397.7,AUTO 2250 0,PRESS CTRL,69.97,2252.9,2250,2502.6,1291.6,2252,65,65.1196873,22960429.9,1118.53,1118.53,1,,,,,1,30,30.8,75,33.9,0,38,84.6,27.42
41017,23/06/26 13:32:24,FT0524_PRE,Depo,Recipe Running,4,--,20094.0001,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,199.98,4000,3999.68,0,0,0,0,0,0,0,0,0,0.41,0,-1.62,3000,2999.96,0,1.62,0,0,0,0,13.2,83.9,13.2,83.9,400,397.8,AUTO 2250 0,PRESS CTRL,69.89,2252.3,2250,2502.6,1291.6,2252,65,65.1196873,22960429.9,1107.48,1107.48,1,,,,,1,30,30.8,75,33.9,0,38,84,27.44
41018,23/06/26 13:32:25,FT0524_PRE,Depo,Recipe Running,4,--,21187.00004,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,199.98,4000,3999.68,0,0,0,0,0,0,0,0,0,0.2,0,-0.81,3000,2999.96,0,1.66,0,0,0,0,13.2,83.9,13.2,83.9,400,397.9,AUTO 2250 0,PRESS CTRL,70.08,2252.9,2250,2563.6,1292.8,2252,65,65.1196873,22960429.9,1107.48,1107.48,1,,,,,1,30,30.8,75,33.9,0,38,83.6,27.43
41019,23/06/26 13:32:26,FT0524_PRE,Depo,Recipe Running,4,--,21953.00007,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,199.98,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-1.01,3000,2999.96,0,1.58,0,0,0,0,13.2,83.7,13.2,83.7,400,397.9,AUTO 2250 0,PRESS CTRL,70.1,2252.9,2251,2502.6,1292.8,2252,65,65.0219834,22960429.9,1104.84,1104.84,1,,,,,1,30,30.8,75,33.9,0,28,83.5,27.43
41020,23/06/26 13:32:27,FT0524_PRE,Depo,Recipe Running,4,--,23047.00017,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,199.96,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-1.01,3000,2999.96,0,1.58,0,0,0,0,13.2,83.6,13.2,83.6,400,398,AUTO 2250 0,PRESS CTRL,70.2,2253.6,2250,2502.6,1292.8,2252,65,65.0219834,22960429.9,1103.52,1103.52,1,,,,,1,30,30.8,75,33.9,0,38,83.2,27.47
41021,23/06/26 13:32:28,FT0524_PRE,Depo,Recipe Running,4,--,23047.00017,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,199.96,4000,3999.68,0,0,0,0,0,0,0,0,0,0.61,0,-1.01,3000,2999.96,0,1.58,0,0,0,0,13.2,83.6,13.2,83.6,400,398,AUTO 2250 0,PRESS CTRL,70.2,2253.6,2250,2502.6,1292.8,2252,65,65.0219834,22960429.9,1103.52,1103.52,1,,,,,1,30,30.8,75,33.9,0,38,82.8,27.48
41022,23/06/26 13:32:29,FT0524_PRE,Depo,Recipe Running,4,--,24141.00003,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,199.96,4000,3999.68,0,0,0,0,0,0,0,0,0,0.81,0,-1.22,3000,2999.96,0,1.22,0,0,0,0,13.1,83.3,13.1,83.3,400,398.1,AUTO 2250 0,PRESS CTRL,70.17,2252.9,2250,2502.6,1291.6,2253,65,65.0219834,22960429.9,1091.23,1091.23,1,,,,,1,30,30.8,75,33.9,0,29,82.9,27.45
41023,23/06/26 13:32:30,FT0524_PRE,Depo,Recipe Running,4,--,25125,30,,0,2,4,0,,25,1069,131478,                ,,FT0524_PRE,FT0524_PRE,5000,0,1053,0,0,200,199.96,4000,3999.68,0,0,0,0,0,0,0,0,0,0.41,0,-1.42,3000,2999.96,0,1.54,0,0,0,0,13.1,83.1,13.1,83.1,400,398.1,AUTO 2250 0,PRESS CTRL,70.12,2253.6,2250,2502.6,1291.6,2252,65,64.9242794,22960429.9,1088.61,1088.61,1,,,,,1,30,30.8,75,33.9,0,38,82.1,27.47
